HURID,NAME,YEAR,MONTH,DAY,HOURS,RECID,StatusOfSys,LAT,LOG,MaxWind,MinPress,34KTWindNE,34KTWindSE,34KTWindSW,34KTWindNW,50KTWindNE,50KTWindSE,50KTWindSW,50KTWindNW,64KTWindNE,64KTWindSE,64KTWindSW,64KTWindNW
AL302005,EPSILON,2005,12,6,0,,HU,33.4,-33.8,65,986,75,75,100,100,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005,12,6,600,,HU,33.1,-33.7,65,986,90,90,120,100,30,30,40,40,0,20,25,25
AL302005,EPSILON,2005,12,6,1200,,HU,32.3,-33.7,65,987,90,90,130,130,30,30,40,40,0,0,25,25
AL302005,EPSILON,2005,12,6,1800,,HU,31.6,-34.2,65,987,100,80,115,130,40,30,40,50,0,0,25,30
AL302005,EPSILON,2005,12,7,0,,HU,30.8,-34.9,65,987,100,75,100,130,40,30,40,70,0,20,25,35
AL302005,EPSILON,2005,12,7,600,,HU,30.1,-36,65,987,100,100,100,130,40,30,40,50,25,20,25,25
AL302005,EPSILON,2005,12,7,1200,,HU,29.4,-37.1,65,987,110,110,110,130,45,35,35,45,25,0,0,25
AL302005,EPSILON,2005,12,7,1800,,TS,28.7,-38.1,60,991,100,100,90,90,45,35,30,30,0,0,0,0
AL302005,EPSILON,2005,12,8,0,,TS,28.2,-38.8,50,997,90,90,75,75,30,30,0,0,0,0,0,0
AL302005,EPSILON,2005,12,8,600,,TS,27.4,-39.3,35,1003,40,60,40,40,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,12,8,1200,,TD,26.5,-40,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,12,8,1800,,LO,25.9,-40.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,12,9,0,,LO,25.5,-40.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,12,9,600,,LO,25.1,-40.4,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,12,9,1200,,LO,24.7,-40.1,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,12,9,1800,,LO,24.7,-39.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL312005,ZETA,2005,12,30,0,,TD,23.9,-35.6,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL312005,ZETA,2005,12,30,600,,TS,24.2,-36.1,40,1005,125,125,0,50,0,0,0,0,0,0,0,0
AL312005,ZETA,2005,12,30,1200,,TS,24.7,-36.6,45,1002,140,140,0,75,0,0,0,0,0,0,0,0
AL312005,ZETA,2005,12,30,1800,,TS,25.2,-37,45,1000,160,160,0,75,0,0,0,0,0,0,0,0
AL312005,ZETA,2005,12,31,0,,TS,25.6,-37.3,45,1000,175,175,0,75,0,0,0,0,0,0,0,0
AL312005,ZETA,2005,12,31,600,,TS,25.7,-37.6,50,997,150,150,30,75,20,0,0,20,0,0,0,0
AL312005,ZETA,2005,12,31,1200,,TS,25.7,-37.9,50,997,120,120,30,75,20,0,0,20,0,0,0,0
AL312005,ZETA,2005,12,31,1800,,TS,25.7,-38.1,45,1000,120,120,30,75,0,0,0,0,0,0,0,0
