HURID,NAME,YEAR,MONTH,DAY,HOURS,RECID,StatusOfSys,LAT,LOG,MaxWind,MinPress,34KTWindNE,34KTWindSE,34KTWindSW,34KTWindNW,50KTWindNE,50KTWindSE,50KTWindSW,50KTWindNW,64KTWindNE,64KTWindSE,64KTWindSW,64KTWindNW
EP052011,EUGENE,2011,7,31,1800,,TS,10.8,-101,40,1002,40,50,0,40,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,1,0,,TS,11.2,-101.8,45,1000,40,50,0,40,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,1,600,,TS,11.7,-102.7,50,998,45,60,30,40,20,30,0,0,0,0,0,0
EP052011,EUGENE,2011,8,1,1200,,TS,12.2,-103.8,55,996,45,60,30,40,20,30,0,0,0,0,0,0
EP052011,EUGENE,2011,8,1,1800,,HU,12.6,-105,65,990,60,75,40,60,30,30,0,30,10,0,0,10
EP052011,EUGENE,2011,8,2,0,,HU,13,-106.3,70,988,60,75,90,90,30,30,0,30,10,0,0,10
EP052011,EUGENE,2011,8,2,600,,HU,13.4,-107.6,75,985,90,90,120,120,30,30,20,30,15,15,10,15
EP052011,EUGENE,2011,8,2,1200,,HU,13.7,-108.9,80,977,90,90,120,120,35,30,25,35,20,20,10,20
EP052011,EUGENE,2011,8,2,1800,,HU,14,-110.1,90,970,105,105,120,120,45,35,30,45,25,25,20,25
EP052011,EUGENE,2011,8,3,0,,HU,14.5,-111.2,95,965,120,120,140,120,60,60,40,60,30,30,20,30
EP052011,EUGENE,2011,8,3,600,,HU,15,-112.4,100,961,120,120,140,120,60,60,40,60,30,30,20,30
EP052011,EUGENE,2011,8,3,1200,,HU,15.4,-113.5,105,954,135,120,120,135,70,60,50,70,35,35,25,35
EP052011,EUGENE,2011,8,3,1800,,HU,15.7,-114.7,115,947,135,120,120,135,70,60,50,70,40,35,30,40
EP052011,EUGENE,2011,8,3,2100,I,HU,15.9,-115.3,120,942,135,120,120,135,70,60,50,70,40,35,30,40
EP052011,EUGENE,2011,8,4,0,,HU,16.1,-115.9,115,946,135,120,120,135,70,60,50,70,40,35,30,40
EP052011,EUGENE,2011,8,4,600,,HU,16.5,-117.1,105,957,130,140,120,130,70,60,50,70,40,35,30,40
EP052011,EUGENE,2011,8,4,1200,,HU,16.8,-118.3,100,962,120,140,120,120,70,60,50,70,40,35,30,40
EP052011,EUGENE,2011,8,4,1800,,HU,17,-119.5,90,970,105,120,105,105,70,60,50,70,40,35,30,40
EP052011,EUGENE,2011,8,5,0,,HU,17.2,-120.6,80,977,105,105,90,105,60,50,40,60,30,25,20,30
EP052011,EUGENE,2011,8,5,600,,HU,17.5,-121.8,70,984,90,75,75,90,50,50,40,50,20,25,10,20
EP052011,EUGENE,2011,8,5,1200,,TS,17.8,-123,60,990,90,75,60,75,40,30,30,40,0,0,0,0
EP052011,EUGENE,2011,8,5,1800,,TS,18.1,-124.2,50,997,75,60,45,75,30,0,0,30,0,0,0,0
EP052011,EUGENE,2011,8,6,0,,TS,18.4,-125.4,45,1000,75,60,45,75,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,6,600,,TS,18.7,-126.5,45,1002,60,50,30,60,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,6,1200,,LO,19,-127.7,40,1005,60,40,30,60,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,6,1800,,LO,19.3,-128.8,40,1005,60,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,7,0,,LO,19.6,-129.8,40,1005,60,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,7,600,,LO,19.8,-130.8,35,1006,60,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,7,1200,,LO,20,-131.8,35,1008,60,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,7,1800,,LO,20.1,-132.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,8,0,,LO,20.2,-133.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,8,600,,LO,20.3,-134.3,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,8,1200,,LO,20.3,-135.1,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,8,1800,,LO,20.2,-135.9,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,9,0,,LO,20,-136.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,9,600,,LO,19.6,-137.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,9,1200,,LO,19,-138.5,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,9,1800,,LO,18.3,-139.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP052011,EUGENE,2011,8,10,0,,LO,17.5,-140.5,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,14,1200,,LO,12.3,-126.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,14,1800,,LO,12.3,-127.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,15,0,,LO,12.3,-129,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,15,600,,LO,12.3,-130.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,15,1200,,LO,12.2,-131,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,15,1800,,TD,12.1,-131.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,16,0,,TD,12.2,-132.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,16,600,,TS,12.2,-133.4,35,1005,30,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,16,1200,,TS,11.9,-134.2,40,1004,30,30,30,30,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,16,1800,,TS,11.6,-135.1,45,1001,60,60,50,50,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,17,0,,TS,11.6,-135.9,45,1000,60,60,50,50,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,17,600,,TS,11.6,-136.6,45,1000,60,60,50,50,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,17,1200,,TS,11.8,-137.3,45,1000,60,60,50,50,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,17,1800,,TS,12,-138,45,1000,60,50,40,50,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,18,0,,TS,12.4,-138.8,50,997,60,40,30,60,20,0,0,20,0,0,0,0
EP062011,FERNANDA,2011,8,18,600,,TS,12.9,-139.5,60,992,60,40,30,60,20,0,0,20,0,0,0,0
EP062011,FERNANDA,2011,8,18,1200,,TS,13.5,-140.4,60,992,70,40,30,50,20,0,0,20,0,0,0,0
EP062011,FERNANDA,2011,8,18,1800,,TS,14,-141.3,55,994,70,40,30,70,20,0,0,20,0,0,0,0
EP062011,FERNANDA,2011,8,19,0,,TS,14.5,-142.2,55,994,70,40,30,70,20,0,0,20,0,0,0,0
EP062011,FERNANDA,2011,8,19,600,,TS,14.8,-143.2,45,997,70,40,30,70,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,19,1200,,TS,15.1,-144.1,35,1002,70,40,0,70,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,19,1800,,TD,15.4,-145.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,20,0,,LO,15.5,-146.5,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,20,600,,LO,15.6,-147.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,20,1200,,LO,15.7,-148.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,20,1800,,LO,15.8,-149.9,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,21,0,,LO,16,-151.1,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,21,600,,LO,16.1,-152.4,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP062011,FERNANDA,2011,8,21,1200,,LO,15.9,-153.7,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,16,1800,,TD,13.9,-99,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,17,0,,TD,14.7,-100.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,17,600,,TS,15.5,-101.5,35,1004,40,0,0,30,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,17,1200,,TS,16.3,-103.4,45,1000,50,0,0,40,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,17,1800,,TS,16.9,-105.6,55,994,60,45,30,45,20,20,0,0,0,0,0,0
EP072011,GREG,2011,8,18,0,,HU,17.3,-107.5,65,987,70,60,45,70,35,30,20,35,15,15,0,0
EP072011,GREG,2011,8,18,600,,HU,17.8,-109.2,70,980,70,60,45,70,40,30,20,35,20,20,0,0
EP072011,GREG,2011,8,18,1200,,HU,18.3,-110.8,75,979,75,65,50,75,40,30,25,35,20,20,15,15
EP072011,GREG,2011,8,18,1800,,HU,18.6,-112,75,980,75,65,50,75,40,30,25,35,20,20,15,15
EP072011,GREG,2011,8,19,0,,HU,18.8,-113.3,70,983,75,65,50,75,40,30,25,35,20,20,15,15
EP072011,GREG,2011,8,19,600,,HU,19,-114.5,65,987,75,65,50,75,40,30,25,35,20,20,15,15
EP072011,GREG,2011,8,19,1200,,TS,19.3,-115.5,60,990,75,65,50,75,40,30,25,35,0,0,0,0
EP072011,GREG,2011,8,19,1800,,TS,19.5,-116.5,50,994,70,60,45,70,20,0,0,0,0,0,0,0
EP072011,GREG,2011,8,20,0,,TS,19.6,-117.6,45,997,70,60,45,70,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,20,600,,TS,19.7,-118.6,40,1000,60,50,40,60,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,20,1200,,TS,19.8,-119.5,35,1004,55,45,35,55,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,20,1800,,TD,19.9,-120.1,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,21,0,,TD,20,-120.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,21,600,,TD,20.1,-121.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,21,1200,,LO,20.2,-122.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,21,1800,,LO,20,-123.4,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,22,0,,LO,19.8,-124.3,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,22,600,,LO,19.6,-125,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,22,1200,,LO,19.6,-125.6,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,22,1800,,LO,19.6,-126.2,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP072011,GREG,2011,8,23,0,,LO,19.6,-126.8,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,8,31,0,,LO,16.5,-101.4,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,8,31,600,,TD,17.1,-101.9,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,8,31,1200,,TD,17.7,-102.4,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,8,31,1700,L,TD,18.1,-102.8,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,8,31,1800,,TD,18.2,-102.9,25,1003,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,9,1,0,,LO,18.6,-103.3,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,9,1,600,,LO,18.9,-103.9,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,9,1,1200,,LO,19.1,-104.7,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,9,1,1800,,LO,19.2,-105.6,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP082011,EIGHT,2011,9,2,0,,LO,19.3,-106.6,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,21,600,,TD,13.4,-96.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,21,1200,,TS,13.7,-96.3,35,1005,45,0,0,30,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,21,1800,,TS,14,-96.4,40,1003,45,0,0,30,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,22,0,,TS,14.3,-97,45,1001,45,30,0,45,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,22,600,,TS,14.6,-97.8,55,997,60,45,30,45,30,0,0,20,0,0,0,0
EP092011,HILARY,2011,9,22,1200,,HU,15,-98.6,70,988,60,45,45,45,30,20,0,30,10,0,0,0
EP092011,HILARY,2011,9,22,1800,,HU,15.5,-99.4,90,971,60,45,45,45,30,30,20,30,20,20,10,20
EP092011,HILARY,2011,9,23,0,,HU,15.9,-100.3,105,959,60,45,45,60,40,30,20,40,20,20,10,20
EP092011,HILARY,2011,9,23,600,,HU,16,-101.3,115,951,60,45,45,60,40,30,30,40,20,20,10,20
EP092011,HILARY,2011,9,23,1200,,HU,16,-102,120,946,75,60,45,75,50,40,30,40,20,20,10,20
EP092011,HILARY,2011,9,23,1800,,HU,16.2,-102.7,125,942,75,60,45,75,50,40,30,40,30,30,20,30
EP092011,HILARY,2011,9,24,0,,HU,16.6,-103.5,125,942,75,60,45,75,50,40,30,40,30,30,20,30
EP092011,HILARY,2011,9,24,600,,HU,16.9,-104.6,120,946,75,60,45,75,50,40,30,50,30,30,20,30
EP092011,HILARY,2011,9,24,1200,,HU,16.8,-105.7,120,946,75,60,45,75,50,40,30,50,30,30,20,30
EP092011,HILARY,2011,9,24,1800,,HU,16.8,-106.4,115,950,90,75,60,90,60,50,40,60,40,30,30,30
EP092011,HILARY,2011,9,25,0,,HU,16.9,-107.2,115,950,90,75,60,90,60,50,40,60,40,30,30,40
EP092011,HILARY,2011,9,25,600,,HU,17,-108,110,952,90,75,60,90,60,50,40,60,40,30,30,40
EP092011,HILARY,2011,9,25,1200,,HU,17.1,-108.9,110,952,90,75,60,90,60,50,40,60,40,30,30,40
EP092011,HILARY,2011,9,25,1800,,HU,17.1,-109.9,105,955,90,75,60,90,60,50,40,60,40,30,30,40
EP092011,HILARY,2011,9,26,0,,HU,16.9,-110.8,105,955,95,75,75,90,50,40,40,50,30,30,30,30
EP092011,HILARY,2011,9,26,600,,HU,16.8,-111.7,105,955,90,75,75,90,50,40,40,50,30,30,30,30
EP092011,HILARY,2011,9,26,1200,,HU,16.7,-112.7,110,953,90,75,75,90,50,40,40,50,30,30,30,30
EP092011,HILARY,2011,9,26,1800,,HU,16.6,-113.5,115,948,105,75,75,105,60,50,50,60,40,30,30,40
EP092011,HILARY,2011,9,27,0,,HU,16.6,-114.4,115,948,105,85,75,105,60,50,50,60,40,30,30,40
EP092011,HILARY,2011,9,27,600,,HU,16.6,-115.3,105,957,105,90,75,105,60,50,50,60,40,30,30,40
EP092011,HILARY,2011,9,27,1200,,HU,16.7,-116.1,100,961,105,90,75,105,60,50,50,60,40,30,30,40
EP092011,HILARY,2011,9,27,1800,,HU,16.9,-116.9,95,964,90,75,75,90,50,40,40,50,30,20,20,30
EP092011,HILARY,2011,9,28,0,,HU,17.2,-117.4,90,968,90,75,75,75,40,30,30,40,30,20,20,20
EP092011,HILARY,2011,9,28,600,,HU,17.6,-117.8,80,973,75,60,75,75,40,20,30,30,20,0,0,20
EP092011,HILARY,2011,9,28,1200,,HU,18.1,-118.3,75,978,75,60,60,75,40,20,30,30,20,0,0,20
EP092011,HILARY,2011,9,28,1800,,HU,18.7,-118.8,70,980,90,75,60,75,50,30,30,40,20,0,0,20
EP092011,HILARY,2011,9,29,0,,HU,19.2,-119.3,65,985,90,75,60,75,50,40,30,40,20,0,0,0
EP092011,HILARY,2011,9,29,600,,TS,19.7,-119.7,60,989,105,90,75,90,60,40,0,40,0,0,0,0
EP092011,HILARY,2011,9,29,1200,,TS,20.4,-120.1,55,994,120,90,75,90,60,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,29,1800,,TS,21.2,-120.5,50,1000,135,75,60,90,60,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,30,0,,TS,21.7,-120.8,40,1002,135,60,60,75,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,30,600,,TD,22.2,-121.1,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,30,1200,,LO,22.9,-121.5,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,9,30,1800,,LO,23.5,-121.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,1,0,,LO,23.8,-122.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,1,600,,LO,23.8,-122.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,1,1200,,LO,23.7,-123,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,1,1800,,LO,23.5,-123.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,2,0,,LO,23.2,-123.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,2,600,,LO,22.9,-124.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,2,1200,,LO,22.8,-124.8,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,2,1800,,LO,22.8,-125.1,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,3,0,,LO,22.7,-125.4,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,3,600,,LO,22.1,-125.8,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP092011,HILARY,2011,10,3,1200,,LO,21.8,-126.4,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,5,1200,,LO,9.7,-102.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,5,1800,,LO,10,-103.7,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,6,0,,TD,10.5,-104.6,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,6,600,,TD,11.1,-105.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,6,1200,,TD,11.6,-106.3,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,6,1800,,TS,12.1,-107.1,35,1004,0,0,45,45,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,7,0,,TS,12.6,-108.1,40,1002,0,0,45,45,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,7,600,,TS,13.1,-109.1,45,1000,45,30,45,45,0,0,0,0,0,0,0,0
EP102011,JOVA,2011,10,7,1200,,TS,13.7,-109.9,50,999,45,45,45,45,20,30,0,0,0,0,0,0
EP102011,JOVA,2011,10,7,1800,,TS,14.4,-110.3,55,997,60,90,90,30,30,30,0,0,0,0,0,0
EP102011,JOVA,2011,10,8,0,,TS,15.1,-110.5,55,997,60,90,90,30,30,30,0,0,0,0,0,0
EP102011,JOVA,2011,10,8,600,,TS,15.5,-110.6,55,996,60,90,90,30,30,30,0,0,0,0,0,0
EP102011,JOVA,2011,10,8,1200,,TS,15.6,-110.6,60,993,60,90,90,30,30,30,20,0,0,0,0,0
EP102011,JOVA,2011,10,8,1800,,HU,15.8,-110.4,65,989,60,75,75,30,25,30,30,0,0,15,15,0
EP102011,JOVA,2011,10,9,0,,HU,16,-110,70,986,60,75,75,30,25,30,30,0,0,15,15,0
EP102011,JOVA,2011,10,9,600,,HU,16.1,-109.5,75,982,45,75,75,30,25,30,30,0,0,15,15,0
EP102011,JOVA,2011,10,9,1200,,HU,16.1,-108.9,80,978,45,90,75,30,20,30,30,0,0,15,15,0
EP102011,JOVA,2011,10,9,1800,,HU,16.1,-108.3,80,975,45,105,75,45,20,35,30,15,0,20,20,0
EP102011,JOVA,2011,10,10,0,,HU,16.2,-107.7,90,969,45,105,75,45,20,35,30,15,0,20,20,0
EP102011,JOVA,2011,10,10,600,,HU,16.3,-107.2,100,964,60,105,75,45,20,40,35,20,15,20,20,15
EP102011,JOVA,2011,10,10,1200,,HU,16.4,-106.8,105,961,75,90,60,60,30,40,35,30,15,20,20,15
EP102011,JOVA,2011,10,10,1800,,HU,16.5,-106.5,110,955,90,90,60,60,35,40,30,30,25,20,20,15
EP102011,JOVA,2011,10,11,0,,HU,16.8,-106.2,105,958,90,90,60,60,35,40,30,30,25,20,20,15
EP102011,JOVA,2011,10,11,600,,HU,17.2,-105.9,100,962,90,90,75,75,35,35,35,35,25,20,20,15
EP102011,JOVA,2011,10,11,1200,,HU,17.5,-105.7,95,965,90,90,75,75,30,30,40,40,20,20,20,15
EP102011,JOVA,2011,10,11,1800,,HU,17.9,-105.5,85,973,90,90,75,75,30,30,40,40,20,20,20,15
EP102011,JOVA,2011,10,12,0,,HU,18.6,-105.3,85,974,90,90,75,75,30,30,40,40,20,20,20,15
EP102011,JOVA,2011,10,12,600,L,HU,19.6,-105.1,85,975,60,90,75,75,30,30,40,40,15,15,15,15
EP102011,JOVA,2011,10,12,1200,,TS,20.6,-104.9,60,987,60,60,75,75,10,10,40,40,0,0,0,0
EP102011,JOVA,2011,10,12,1800,,TD,21.3,-104.5,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,4,1800,,LO,11.6,-111.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,5,0,,LO,11.5,-112.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,5,600,,LO,11.4,-113.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,5,1200,,LO,11.4,-113.9,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,5,1800,,LO,11.6,-114.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,6,0,,LO,11.9,-115.3,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,6,600,,TD,12.1,-116,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,6,1200,,TS,12.3,-116.7,35,1004,45,60,75,45,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,6,1800,,TS,12.5,-117.6,50,999,45,60,75,45,20,20,0,20,0,0,0,0
EP112011,IRWIN,2011,10,7,0,,TS,12.9,-118.5,60,995,45,60,60,45,20,20,0,20,0,0,0,0
EP112011,IRWIN,2011,10,7,600,,HU,13.3,-119.3,70,989,45,60,45,45,20,20,10,20,10,10,0,10
EP112011,IRWIN,2011,10,7,1200,,HU,13.6,-120,80,981,45,75,45,45,30,30,20,30,15,15,0,15
EP112011,IRWIN,2011,10,7,1800,,HU,13.8,-120.5,85,977,45,90,45,45,30,30,20,30,15,15,0,15
EP112011,IRWIN,2011,10,8,0,,HU,13.9,-120.8,85,976,45,90,45,45,30,30,20,30,15,15,0,15
EP112011,IRWIN,2011,10,8,600,,HU,14.1,-121,80,980,45,90,45,45,30,30,20,30,15,15,0,15
EP112011,IRWIN,2011,10,8,1200,,HU,14.3,-121,70,985,45,90,45,45,30,30,20,30,15,15,0,15
EP112011,IRWIN,2011,10,8,1800,,TS,14.4,-120.9,60,991,60,90,45,60,40,40,30,30,0,0,0,0
EP112011,IRWIN,2011,10,9,0,,TS,14.6,-120.7,45,1001,60,90,45,60,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,9,600,,TS,14.9,-120.4,35,1004,60,90,45,75,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,9,1200,,TS,15.1,-120,35,1004,45,90,45,60,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,9,1800,,TS,15.2,-119.6,40,1003,45,90,45,60,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,10,0,,TS,15.2,-119.1,40,1003,30,90,45,60,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,10,600,,TS,15.2,-118.5,40,1003,0,90,45,60,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,10,1200,,TS,15.2,-117.9,40,1003,0,75,45,45,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,10,1800,,TS,15.1,-117.2,40,1003,0,75,45,45,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,11,0,,TS,15.1,-116.5,35,1004,0,75,45,45,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,11,600,,TS,15.1,-115.9,35,1004,0,60,45,45,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,11,1200,,TS,15,-115.3,40,1003,0,60,30,30,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,11,1800,,TS,14.8,-114.5,45,1001,0,60,30,30,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,12,0,,TS,14.8,-113.6,45,1001,0,45,30,30,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,12,600,,TS,15,-112.5,40,1002,0,45,30,30,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,12,1200,,TS,15.6,-111.2,40,1002,0,45,30,30,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,12,1800,,TS,16.5,-110,35,1003,0,30,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,13,0,,TD,17.4,-108.9,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,13,600,,TD,18.1,-108.1,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,13,1200,,TD,18.6,-107.5,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,13,1800,,TS,19,-106.8,35,1003,0,30,30,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,14,0,,TS,19.2,-106.7,35,1002,0,30,30,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,14,600,,TS,19.2,-106.8,35,1002,45,45,30,0,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,14,1200,,TS,18.9,-106.9,40,1002,45,45,45,30,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,14,1800,,TS,18.5,-106.8,40,1003,45,45,60,45,0,0,0,0,0,0,0,0
EP112011,IRWIN,2011,10,15,0,,TS,18,-106.4,40,1003,45,45,60,45,0,0,0,0,0,0,0,0
